Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.853733,0.7939716899999999,75,100.0
KK,0.814901,0.7578579299999999,75,99.40828402366864
QQ,0.778496,0.72400128,75,98.81656804733728
JJ,0.741207,0.6893225099999999,75,98.22485207100591
TT,0.706529,0.65707197,75,97.63313609467455
AKs,0.672455,0.62538315,75,97.0414201183432
99,0.670633,0.62368869,75,96.44970414201184
AQs,0.660704,0.6144547199999999,75,95.85798816568047
AKo,0.655779,0.60987447,75,95.26627218934911
AJs,0.646376,0.6011296799999999,75,94.67455621301775
AQo,0.642895,0.59789235,75,94.0828402366864
88,0.640473,0.59563989,75,93.49112426035504
ATs,0.633805,0.58943865,75,92.89940828402366
AJo,0.627571,0.58364103,75,92.3076923076923
KQs,0.616431,0.57328083,75,91.71597633136095
ATo,0.61443,0.5714199,75,91.12426035502959
77,0.612496,0.56962128,75,90.53254437869822
A9s,0.609721,0.5670405299999999,75,89.94082840236686
KJs,0.604631,0.56230683,75,89.3491124260355
KQo,0.598649,0.55674357,75,88.75739644970415
A8s,0.595817,0.55410981,75,88.16568047337277
KTs,0.593806,0.55223958,75,87.57396449704143
A9o,0.587152,0.54605136,75,86.98224852071006
A7s,0.585463,0.5444805899999999,75,86.3905325443787
66,0.585456,0.54447408,75,85.79881656804734
KJo,0.583718,0.54285774,75,85.20710059171599
A8o,0.575362,0.53508666,75,84.61538461538461
A6s,0.572546,0.53246778,75,84.02366863905326
A5s,0.57049,0.5305557,75,83.4319526627219
KTo,0.569929,0.53003397,75,82.84023668639054
K9s,0.568515,0.5287189499999999,75,82.24852071005917
QJs,0.567871,0.52812003,75,81.65680473372781
A4s,0.563325,0.52389225,75,81.06508875739645
A7o,0.563016,0.5236048799999999,75,80.4733727810651
55,0.56133,0.5220368999999999,75,79.88165680473372
QTs,0.555536,0.51664848,75,79.28994082840237
A3s,0.554556,0.51573708,75,78.69822485207101
A2s,0.54885,0.5104304999999999,75,78.10650887573965
A6o,0.548194,0.5098204199999999,75,77.51479289940828
A5o,0.547025,0.5087332499999999,75,76.92307692307693
K8s,0.5467,0.508431,75,76.33136094674556
K9o,0.545757,0.50755401,75,75.7396449704142
QJo,0.545448,0.50726664,75,75.14792899408283
K7s,0.537547,0.49991871,75,74.55621301775149
A4o,0.536581,0.49902032999999996,75,73.96449704142012
44,0.536024,0.4985023199999999,75,73.37278106508876
Q9s,0.533563,0.49621359,75,72.7810650887574
QTo,0.533176,0.49585367999999996,75,72.18934911242604
A3o,0.528674,0.49166681999999995,75,71.59763313609467
K6s,0.526543,0.48968498999999993,75,71.00591715976331
JTs,0.526376,0.4895296799999999,75,70.41420118343196
A2o,0.522005,0.48546465,75,69.8224852071006
K8o,0.521222,0.4847364599999999,75,69.23076923076923
K5s,0.517418,0.48119874,75,68.63905325443787
33,0.513606,0.47765357999999997,75,68.04733727810651
Q8s,0.513157,0.47723600999999993,75,67.45562130177515
K7o,0.510991,0.47522162999999995,75,66.86390532544378
Q9o,0.50889,0.4732676999999999,75,66.27218934911244
K4s,0.508686,0.47307797999999995,75,65.68047337278107
J9s,0.503168,0.4679462399999999,75,65.08875739644971
K3s,0.499866,0.46487537999999995,75,64.49704142011834
K6o,0.499195,0.46425134999999995,75,63.905325443786985
JTo,0.498904,0.46398071999999996,75,63.31360946745562
K2s,0.494628,0.46000404,75,62.721893491124256
Q7s,0.493494,0.45894941999999994,75,62.1301775147929
K5o,0.489449,0.45518757,75,61.53846153846154
