Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.640842,0.59598306,85,100.0
KK,0.57493,0.5346849,85,99.40828402366864
QQ,0.517687,0.48144890999999995,85,98.81656804733728
JJ,0.466248,0.43361064,85,98.22485207100591
TT,0.419647,0.39027171,85,97.63313609467455
AKs,0.406646,0.37818078,85,97.0414201183432
AQs,0.387859,0.36070886999999996,85,96.44970414201184
99,0.380972,0.35430396,85,95.85798816568047
AKo,0.379294,0.35274342,85,95.26627218934911
AJs,0.37225,0.3461925,85,94.67455621301775
KQs,0.362512,0.33713615999999996,85,94.0828402366864
ATs,0.357784,0.33273911999999994,85,93.49112426035504
AQo,0.357425,0.33240525,85,92.89940828402366
88,0.349015,0.32458395,85,92.3076923076923
KJs,0.346271,0.32203202999999997,85,91.71597633136095
AJo,0.340837,0.31697841,85,91.12426035502959
KTs,0.333827,0.31045911,85,90.53254437869822
A9s,0.331913,0.30867909,85,89.94082840236686
KQo,0.331639,0.30842427,85,89.3491124260355
QJs,0.331079,0.30790347,85,88.75739644970415
ATo,0.324688,0.30195984,85,88.16568047337277
A8s,0.321022,0.29855045999999996,85,87.57396449704143
77,0.319128,0.29678904,85,86.98224852071006
QTs,0.318335,0.29605154999999994,85,86.3905325443787
KJo,0.315098,0.29304114,85,85.79881656804734
JTs,0.311152,0.28937135999999997,85,85.20710059171599
A7s,0.310823,0.28906539,85,84.61538461538461
K9s,0.308172,0.28659996,85,84.02366863905326
A5s,0.306103,0.28467579,85,83.4319526627219
A6s,0.300916,0.27985188,85,82.84023668639054
QJo,0.299709,0.27872937,85,82.24852071005917
KTo,0.299117,0.27817881,85,81.65680473372781
A4s,0.298208,0.27733343999999993,85,81.06508875739645
66,0.296904,0.27612072,85,80.4733727810651
A9o,0.294908,0.27426444,85,79.88165680473372
Q9s,0.294264,0.27366552,85,79.28994082840237
A3s,0.292223,0.27176739,85,78.69822485207101
K8s,0.289676,0.26939867999999995,85,78.10650887573965
J9s,0.285727,0.26572611,85,77.51479289940828
QTo,0.284663,0.26473659,85,76.92307692307693
A8o,0.284207,0.26431250999999994,85,76.33136094674556
T9s,0.284089,0.26420277,85,75.7396449704142
A2s,0.283289,0.26345877,85,75.14792899408283
K7s,0.280317,0.26069480999999994,85,74.55621301775149
JTo,0.277252,0.25784436,85,73.96449704142012
Q8s,0.275731,0.25642982999999997,85,73.37278106508876
55,0.274531,0.25531383,85,72.7810650887574
K6s,0.273291,0.25416063,85,72.18934911242604
K9o,0.272746,0.25365378,85,71.59763313609467
A7o,0.272591,0.25350963,85,71.00591715976331
J8s,0.26805,0.2492865,85,70.41420118343196
A5o,0.267713,0.24897308999999995,85,69.8224852071006
T8s,0.26592,0.2473056,85,69.23076923076923
K5s,0.265818,0.24721073999999998,85,68.63905325443787
98s,0.262098,0.24375113999999998,85,68.04733727810651
A6o,0.261949,0.24361256999999997,85,67.45562130177515
K4s,0.260422,0.24219245999999997,85,66.86390532544378
Q9o,0.259203,0.24105879,85,66.27218934911244
A4o,0.258489,0.24039477,85,65.68047337278107
44,0.25801,0.2399493,85,65.08875739644971
Q7s,0.256425,0.23847525,85,64.49704142011834
K3s,0.252506,0.23483057999999998,85,63.905325443786985
Q6s,0.252322,0.23465946,85,63.31360946745562
87s,0.252174,0.23452182,85,62.721893491124256
J9o,0.251877,0.23424561,85,62.1301775147929
A3o,0.251022,0.23345046,85,61.53846153846154
J7s,0.250519,0.23298266999999998,85,60.946745562130175
K8o,0.250093,0.23258649,85,60.35502958579882
97s,0.249042,0.23160906,85,59.76331360946746
T9o,0.248549,0.23115056999999997,85,59.171597633136095
T7s,0.248083,0.23071719,85,58.57988165680473
K2s,0.247298,0.22998713999999998,85,57.98816568047337
Q5s,0.245084,0.22792811999999998,85,57.396449704142015
A2o,0.24433,0.22722689999999998,85,56.80473372781065
K7o,0.241669,0.22475216999999997,85,56.213017751479285
76s,0.241156,0.22427508,85,55.62130177514793
