Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.855397,0.7955192099999999,55,100.0
KK,0.79939,0.7434327,55,99.40828402366864
QQ,0.747685,0.69534705,55,98.81656804733728
JJ,0.708512,0.65891616,55,98.22485207100591
TT,0.676648,0.62928264,55,97.63313609467455
AKs,0.673527,0.6263801099999999,55,97.0414201183432
AKo,0.657899,0.61184607,55,96.44970414201184
AQs,0.652098,0.6064511399999999,55,95.85798816568047
99,0.642487,0.59751291,55,95.26627218934911
AQo,0.633146,0.58882578,55,94.67455621301775
AJs,0.63194,0.5877041999999999,55,94.0828402366864
ATs,0.616164,0.57303252,55,93.49112426035504
AJo,0.613059,0.57014487,55,92.89940828402366
88,0.613045,0.5701318499999999,55,92.3076923076923
ATo,0.596535,0.55477755,55,91.71597633136095
A9s,0.588869,0.54764817,55,91.12426035502959
KQs,0.587883,0.54673119,55,90.53254437869822
77,0.584458,0.54354594,55,89.94082840236686
A8s,0.574796,0.5345602799999999,55,89.3491124260355
KJs,0.569954,0.5300572199999999,55,88.75739644970415
KQo,0.566339,0.52669527,55,88.16568047337277
A9o,0.56622,0.5265846,55,87.57396449704143
66,0.562003,0.52266279,55,86.98224852071006
A7s,0.559154,0.52001322,55,86.3905325443787
KTs,0.555578,0.51668754,55,85.79881656804734
A8o,0.552451,0.51377943,55,85.20710059171599
KJo,0.547553,0.5092242899999999,55,84.61538461538461
A6s,0.544007,0.50592651,55,84.02366863905326
A5s,0.54357,0.5055200999999999,55,83.4319526627219
55,0.540729,0.50287797,55,82.84023668639054
A7o,0.534802,0.49736586,55,82.24852071005917
KTo,0.53258,0.4952994,55,81.65680473372781
A4s,0.53216,0.4949087999999999,55,81.06508875739645
K9s,0.528963,0.4919355899999999,55,80.4733727810651
A3s,0.528515,0.49151894999999995,55,79.88165680473372
A2s,0.520367,0.48394131,55,79.28994082840237
44,0.519662,0.48328565999999995,55,78.69822485207101
A6o,0.51822,0.4819446,55,78.10650887573965
QJs,0.516997,0.48080721,55,77.51479289940828
A5o,0.515438,0.4793573399999999,55,76.92307692307693
K8s,0.506941,0.47145512999999994,55,76.33136094674556
A4o,0.506394,0.47094642,55,75.7396449704142
QTs,0.503972,0.46869395999999997,55,75.14792899408283
K9o,0.503255,0.46802715,55,74.55621301775149
A3o,0.500292,0.4652715599999999,55,73.96449704142012
33,0.497918,0.46306374,55,73.37278106508876
A2o,0.494083,0.45949718999999994,55,72.7810650887574
K7s,0.491848,0.45741864,55,72.18934911242604
QJo,0.488741,0.45452912999999995,55,71.59763313609467
K8o,0.478782,0.44526725999999994,55,71.00591715976331
22,0.47826,0.4447818,55,70.41420118343196
Q9s,0.478151,0.44468042999999996,55,69.8224852071006
K6s,0.477167,0.44376530999999997,55,69.23076923076923
QTo,0.476245,0.44290784999999994,55,68.63905325443787
JTs,0.472058,0.43901393999999994,55,68.04733727810651
K5s,0.468901,0.43607793,55,67.45562130177515
K7o,0.463596,0.43114428,55,66.86390532544378
K4s,0.459291,0.42714062999999997,55,66.27218934911244
Q8s,0.454035,0.42225255,55,65.68047337278107
K3s,0.452877,0.4211756099999999,55,65.08875739644971
Q9o,0.449181,0.41773833,55,64.49704142011834
K6o,0.447326,0.41601318,55,63.905325443786985
K2s,0.446542,0.41528405999999995,55,63.31360946745562
J9s,0.446141,0.41491112999999996,55,62.721893491124256
JTo,0.442832,0.41183376,55,62.1301775147929
K5o,0.438314,0.40763201999999993,55,61.53846153846154
T9s,0.433901,0.40352793,55,60.946745562130175
Q7s,0.43283,0.40253189999999994,55,60.35502958579882
K4o,0.427524,0.39759732,55,59.76331360946746
Q8o,0.424222,0.39452645999999997,55,59.171597633136095
J8s,0.424068,0.39438323999999997,55,58.57988165680473
Q6s,0.422702,0.39311286,55,57.98816568047337
K3o,0.422474,0.39290082,55,57.396449704142015
Q5s,0.415735,0.38663355,55,56.80473372781065
J9o,0.415107,0.38604951,55,56.213017751479285
K2o,0.414577,0.38555660999999997,55,55.62130177514793
T8s,0.412006,0.38316557999999995,55,55.02958579881657
98s,0.409961,0.38126372999999997,55,54.437869822485204
Q4s,0.408757,0.38014401,55,53.84615384615385
J7s,0.403658,0.37540194,55,53.25443786982249
Q3s,0.402328,0.37416504,55,52.662721893491124
87s,0.401226,0.37314018,55,52.071005917159766
T9o,0.401224,0.37313832,55,51.4792899408284
Q7o,0.399625,0.37165125,55,50.887573964497044
76s,0.397455,0.36963314999999997,55,50.29585798816568
Q2s,0.397419,0.36959967,55,49.70414201183432
97s,0.396565,0.36880545,55,49.112426035502956
T7s,0.394494,0.36687942,55,48.5207100591716
65s,0.391315,0.36392295,55,47.928994082840234
Q6o,0.391177,0.36379460999999996,55,47.337278106508876
