Hand,Equity,Rake_Adj_Equity,VPIP,PR
A8o,0.242683,0.22569519,50,73.37278106508876
76s,0.241499,0.22459406999999998,50,72.7810650887574
K8s,0.241182,0.22429926,50,72.18934911242604
65s,0.241165,0.22428344999999997,50,71.59763313609467
JTo,0.240416,0.22358688,50,71.00591715976331
QTo,0.239505,0.22273964999999998,50,70.41420118343196
33,0.238366,0.22168037999999998,50,69.8224852071006
54s,0.237809,0.22116236999999997,50,69.23076923076923
J8s,0.237562,0.22093265999999998,50,68.63905325443787
97s,0.237486,0.22086197999999999,50,68.04733727810651
Q8s,0.236254,0.21971622,50,67.45562130177515
K7s,0.234048,0.21766464,50,66.86390532544378
86s,0.232582,0.21630126,50,66.27218934911244
75s,0.232382,0.21611526,50,65.68047337278107
T7s,0.232348,0.21608364,50,65.08875739644971
A7o,0.231003,0.21483278999999997,50,64.49704142011834
22,0.229253,0.21320529,50,63.905325443786985
64s,0.228694,0.21268542,50,63.31360946745562
K6s,0.228388,0.21240083999999998,50,62.721893491124256
A5o,0.227217,0.21131181,50,62.1301775147929
J7s,0.224669,0.20894216999999998,50,61.53846153846154
96s,0.2241,0.208413,50,60.946745562130175
53s,0.223763,0.20809958999999997,50,60.35502958579882
K5s,0.222249,0.20669157,50,59.76331360946746
T9o,0.222169,0.20661717,50,59.171597633136095
K9o,0.221974,0.20643582,50,58.57988165680473
85s,0.221221,0.20573553,50,57.98816568047337
Q7s,0.220515,0.20507894999999998,50,57.396449704142015
T6s,0.219511,0.20414523,50,56.80473372781065
A6o,0.219372,0.20401596,50,56.213017751479285
J9o,0.218559,0.20325986999999998,50,55.62130177514793
74s,0.217873,0.20262189,50,55.02958579881657
A4o,0.217637,0.20240240999999998,50,54.437869822485204
43s,0.217214,0.20200901999999998,50,53.84615384615385
Q6s,0.215815,0.20070795,50,53.25443786982249
Q9o,0.215458,0.20037594,50,52.662721893491124
K4s,0.215423,0.20034338999999998,50,52.071005917159766
Q5s,0.212284,0.19742411999999998,50,51.4792899408284
A3o,0.211505,0.19669964999999998,50,50.887573964497044
63s,0.211398,0.19660013999999998,50,50.29585798816568
J6s,0.21121,0.1964253,50,49.70414201183432
J5s,0.211208,0.19642344,50,49.112426035502956
95s,0.210985,0.19621605,50,48.5207100591716
98o,0.209785,0.19510005,50,47.928994082840234
52s,0.208569,0.19396917,50,47.337278106508876
K3s,0.208275,0.19369574999999997,50,46.74556213017752
T5s,0.207474,0.19295081999999997,50,46.15384615384615
76o,0.207373,0.19285688999999998,50,45.562130177514796
T8o,0.20716,0.1926588,50,44.97041420118343
87o,0.206558,0.19209893999999997,50,44.37869822485207
J4s,0.206505,0.19204965,50,43.786982248520715
Q4s,0.206087,0.19166091,50,43.19526627218935
65o,0.205906,0.19149258,50,42.60355029585799
T4s,0.205208,0.19084343999999998,50,42.01183431952663
K2s,0.204674,0.19034681999999997,50,41.42011834319527
84s,0.204617,0.19029380999999998,50,40.828402366863905
A2o,0.203578,0.18932754,50,40.23668639053255
42s,0.203513,0.18926709,50,39.64497041420118
J8o,0.20101,0.18693929999999997,50,39.053254437869825
J3s,0.200832,0.18677376,50,38.46153846153847
54o,0.2006,0.186558,50,37.8698224852071
K8o,0.200572,0.18653196,50,37.278106508875744
73s,0.200407,0.18637851,50,36.68639053254438
Q3s,0.199897,0.18590421,50,36.09467455621302
32s,0.199728,0.18574703999999997,50,35.50295857988166
J2s,0.199684,0.18570611999999997,50,34.9112426035503
Q2s,0.19906,0.18512579999999998,50,34.319526627218934
T3s,0.198542,0.18464405999999997,50,33.72781065088758
T2s,0.198295,0.18441434999999998,50,33.13609467455622
97o,0.198202,0.18432785999999998,50,32.544378698224854
62s,0.197557,0.18372801,50,31.952662721893493
Q8o,0.19658,0.1828194,50,31.360946745562128
75o,0.19609,0.18236369999999996,50,30.76923076923077
94s,0.195744,0.18204192,50,30.17751479289941
86o,0.19522,0.18155459999999998,50,29.585798816568047
T7o,0.194354,0.18074922,50,28.994082840236686
K7o,0.193386,0.17984898,50,28.402366863905325
93s,0.192544,0.17906592,50,27.810650887573964
92s,0.191153,0.17777228999999997,50,27.218934911242602
64o,0.190482,0.17714826,50,26.627218934911244
82s,0.189882,0.17659025999999997,50,26.035502958579883
83s,0.188363,0.17517759,50,25.443786982248522
72s,0.187277,0.17416761,50,24.85207100591716
J7o,0.186808,0.17373144,50,24.2603550295858
K6o,0.186792,0.17371656,50,23.668639053254438
96o,0.185803,0.17279678999999998,50,23.076923076923077
53o,0.184936,0.17199047999999997,50,22.485207100591715
85o,0.184069,0.17118417,50,21.893491124260358
T6o,0.182112,0.16936415999999999,50,21.301775147928996
K5o,0.180442,0.16781105999999998,50,20.710059171597635
Q7o,0.180071,0.16746603,50,20.118343195266274
74o,0.179338,0.16678433999999998,50,19.526627218934912
43o,0.179235,0.16668855,50,18.93491124260355
Q6o,0.176391,0.16404362999999997,50,18.34319526627219
63o,0.174191,0.16199763,50,17.75147928994083
95o,0.173536,0.16138847999999997,50,17.159763313609467
J6o,0.17297,0.1608621,50,16.56804733727811
K4o,0.172595,0.16051335,50,15.976331360946746
J5o,0.171852,0.15982236,50,15.384615384615385
Q5o,0.171623,0.15960939,50,14.792899408284024
52o,0.171523,0.15951639,50,14.201183431952662
T5o,0.169236,0.15738948,50,13.609467455621301
J4o,0.166862,0.15518166,50,13.017751479289942
42o,0.166696,0.15502728,50,12.42603550295858
84o,0.16638,0.1547334,50,11.834319526627219
K3o,0.166329,0.15468597,50,11.242603550295858
Q4o,0.16517,0.1536081,50,10.650887573964498
T4o,0.164908,0.15336444,50,10.059171597633137
K2o,0.162491,0.15111662999999997,50,9.467455621301776
73o,0.162345,0.15098084999999997,50,8.875739644970414
62o,0.16083,0.14957189999999998,50,8.284023668639055
J3o,0.160341,0.14911713000000001,50,7.6923076923076925
32o,0.159898,0.14870514,50,7.100591715976331
T3o,0.159556,0.14838708,50,6.508875739644971
T2o,0.159555,0.14838615,50,5.9171597633136095
J2o,0.15915,0.14800950000000002,50,5.325443786982249
Q3o,0.158802,0.14768586,50,4.733727810650888
Q2o,0.157264,0.14625551999999997,50,4.142011834319527
94o,0.156512,0.14555616,50,3.5502958579881656
93o,0.153026,0.14231417999999998,50,2.9585798816568047
92o,0.152708,0.14201844,50,2.366863905325444
82o,0.150468,0.13993524,50,1.7751479289940828
72o,0.149536,0.13906848,50,1.183431952662722
83o,0.149128,0.13868904,50,0.591715976331361
