Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.745062,0.6929076599999999,30,100.0
KK,0.621556,0.5780470799999999,30,99.40828402366864
QQ,0.550771,0.51221703,30,98.81656804733728
JJ,0.500684,0.46563612,30,98.22485207100591
AKs,0.464017,0.43153580999999996,30,97.63313609467455
TT,0.455944,0.42402792,30,97.0414201183432
AKo,0.435981,0.40546233,30,96.44970414201184
AQs,0.43012,0.40001159999999997,30,95.85798816568047
99,0.415882,0.38677026,30,95.26627218934911
AJs,0.400511,0.37247523,30,94.67455621301775
AQo,0.398141,0.37027113,30,94.0828402366864
88,0.390403,0.36307479,30,93.49112426035504
ATs,0.372409,0.34634036999999995,30,92.89940828402366
AJo,0.367129,0.34142996999999997,30,92.3076923076923
77,0.367012,0.34132115999999996,30,91.71597633136095
KQs,0.351933,0.32729769,30,91.12426035502959
66,0.349761,0.32527773,30,90.53254437869822
ATo,0.338437,0.31474641,30,89.94082840236686
A9s,0.337218,0.31361274,30,89.3491124260355
KJs,0.336807,0.31323051,30,88.75739644970415
55,0.331613,0.30840008999999996,30,88.16568047337277
QJs,0.320936,0.29847048,30,87.57396449704143
KTs,0.318972,0.29664396,30,86.98224852071006
A8s,0.318518,0.29622174,30,86.3905325443787
KQo,0.317437,0.29521641,30,85.79881656804734
44,0.310498,0.28876314,30,85.20710059171599
JTs,0.309042,0.28740905999999994,30,84.61538461538461
QTs,0.308758,0.28714493999999996,30,84.02366863905326
A7s,0.302248,0.28109064,30,83.4319526627219
KJo,0.301911,0.28077723,30,82.84023668639054
T9s,0.299888,0.27889583999999995,30,82.24852071005917
A9o,0.299734,0.27875262,30,81.65680473372781
33,0.298719,0.27780867,30,81.06508875739645
98s,0.295601,0.27490893,30,80.4733727810651
J9s,0.294042,0.27345906000000003,30,79.88165680473372
87s,0.293049,0.27253557,30,79.28994082840237
A5s,0.292403,0.27193479,30,78.69822485207101
22,0.29236,0.2718948,30,78.10650887573965
K9s,0.291099,0.27072207,30,77.51479289940828
T8s,0.29045,0.2701185,30,76.92307692307693
A6s,0.2889,0.268677,30,76.33136094674556
76s,0.28869,0.2684817,30,75.7396449704142
QJo,0.288136,0.26796648,30,75.14792899408283
J8s,0.286681,0.26661333,30,74.55621301775149
Q9s,0.28607,0.2660451,30,73.96449704142012
65s,0.284135,0.26424555,30,73.37278106508876
97s,0.282455,0.26268315,30,72.7810650887574
A4s,0.282241,0.26248413,30,72.18934911242604
86s,0.282028,0.26228604,30,71.59763313609467
KTo,0.281802,0.26207586,30,71.00591715976331
A8o,0.278848,0.25932863999999994,30,70.41420118343196
A3s,0.277392,0.25797456,30,69.8224852071006
Q8s,0.276993,0.25760349,30,69.23076923076923
JTo,0.276453,0.25710129,30,68.63905325443787
54s,0.276341,0.25699712999999996,30,68.04733727810651
K8s,0.275816,0.25650888,30,67.45562130177515
A2s,0.275425,0.25614524999999994,30,66.86390532544378
T7s,0.275228,0.25596203999999995,30,66.27218934911244
75s,0.274864,0.25562352,30,65.68047337278107
QTo,0.273133,0.25401369,30,65.08875739644971
K7s,0.272845,0.25374585,30,64.49704142011834
J7s,0.271461,0.25245872999999996,30,63.905325443786985
96s,0.270125,0.25121625,30,63.31360946745562
64s,0.269497,0.25063220999999997,30,62.721893491124256
K6s,0.268309,0.24952737,30,62.1301775147929
85s,0.266624,0.24796032,30,61.53846153846154
53s,0.265623,0.24702939,30,60.946745562130175
T9o,0.263596,0.24514428,30,60.35502958579882
A7o,0.26341,0.24497129999999998,30,59.76331360946746
Q6s,0.262991,0.24458162999999997,30,59.171597633136095
Q7s,0.262911,0.24450723,30,58.57988165680473
T6s,0.262158,0.24380693999999997,30,57.98816568047337
K5s,0.262027,0.24368510999999998,30,57.396449704142015
98o,0.260079,0.24187346999999998,30,56.80473372781065
J6s,0.259577,0.24140661,30,56.213017751479285
74s,0.259218,0.24107273999999998,30,55.62130177514793
J9o,0.258442,0.24035105999999998,30,55.02958579881657
87o,0.25785,0.2398005,30,54.437869822485204
63s,0.257614,0.23958102,30,53.84615384615385
43s,0.25723,0.2392239,30,53.25443786982249
Q5s,0.256478,0.23852453999999998,30,52.662721893491124
95s,0.256319,0.23837667,30,52.071005917159766
K4s,0.256157,0.23822601000000002,30,51.4792899408284
K3s,0.255322,0.23744945999999997,30,50.887573964497044
J5s,0.255126,0.23726718,30,50.29585798816568
T8o,0.254628,0.23680404,30,49.70414201183432
K9o,0.254327,0.23652411,30,49.112426035502956
76o,0.252886,0.23518398,30,48.5207100591716
K2s,0.252593,0.23491149,30,47.928994082840234
A5o,0.252378,0.23471153999999997,30,47.337278106508876
Q3s,0.251912,0.23427816,30,46.74556213017752
84s,0.251153,0.23357229,30,46.15384615384615
Q4s,0.251022,0.23345046,30,45.562130177514796
Q9o,0.25066,0.23311379999999998,30,44.97041420118343
52s,0.250226,0.23271018,30,44.37869822485207
J3s,0.249843,0.23235398999999998,30,43.786982248520715
J4s,0.249677,0.23219961,30,43.19526627218935
J8o,0.249219,0.23177367,30,42.60355029585799
65o,0.248718,0.23130773999999998,30,42.01183431952663
A6o,0.248557,0.23115801,30,41.42011834319527
Q2s,0.248156,0.23078507999999998,30,40.828402366863905
97o,0.247423,0.23010339,30,40.23668639053255
T5s,0.247094,0.22979742,30,39.64497041420118
J2s,0.246314,0.22907202,30,39.053254437869825
73s,0.246254,0.22901622,30,38.46153846153847
86o,0.246241,0.22900412999999997,30,37.8698224852071
42s,0.244254,0.22715622,30,37.278106508875744
T3s,0.243687,0.22662890999999996,30,36.68639053254438
T4s,0.242955,0.22594815,30,36.09467455621302
A4o,0.242208,0.22525344,30,35.50295857988166
62s,0.241638,0.22472333999999997,30,34.9112426035503
54o,0.241463,0.22456059,30,34.319526627218934
93s,0.241359,0.22446386999999998,30,33.72781065088758
32s,0.240433,0.22360269,30,33.13609467455622
83s,0.240051,0.22324742999999997,30,32.544378698224854
Q8o,0.239903,0.22310979,30,31.952662721893493
T2s,0.239711,0.22293122999999998,30,31.360946745562128
75o,0.239526,0.22275917999999997,30,30.76923076923077
82s,0.239027,0.22229510999999996,30,30.17751479289941
T7o,0.238626,0.22192218,30,29.585798816568047
K8o,0.238283,0.22160318999999998,30,28.994082840236686
92s,0.23752,0.2208936,30,28.402366863905325
A3o,0.237247,0.22063971,30,27.810650887573964
94s,0.236837,0.22025841,30,27.218934911242602
K7o,0.233921,0.21754653,30,26.627218934911244
J7o,0.233805,0.21743865,30,26.035502958579883
96o,0.233754,0.21739121999999997,30,25.443786982248522
A2o,0.233674,0.21731681999999997,30,24.85207100591716
72s,0.232934,0.21662862,30,24.2603550295858
64o,0.23135,0.2151555,30,23.668639053254438
85o,0.230988,0.21481883999999998,30,23.076923076923077
K6o,0.228773,0.21275888999999998,30,22.485207100591715
53o,0.228002,0.21204186,30,21.893491124260358
Q7o,0.225563,0.20977359,30,21.301775147928996
T6o,0.225069,0.20931416999999997,30,20.710059171597635
Q6o,0.224405,0.20869664999999998,30,20.118343195266274
K5o,0.222981,0.20737233,30,19.526627218934912
43o,0.220869,0.20540817,30,18.93491124260355
74o,0.220667,0.20522031,30,18.34319526627219
J6o,0.219941,0.20454513,30,17.75147928994083
Q5o,0.219189,0.20384576999999998,30,17.159763313609467
63o,0.218875,0.20355374999999998,30,16.56804733727811
J5o,0.217999,0.20273907,30,15.976331360946746
95o,0.21702,0.20182859999999997,30,15.384615384615385
K4o,0.21532,0.2002476,30,14.792899408284024
K3o,0.214847,0.19980771,30,14.201183431952662
84o,0.214267,0.19926831,30,13.609467455621301
Q4o,0.213462,0.19851966,30,13.017751479289942
52o,0.213091,0.19817463,30,12.42603550295858
Q3o,0.212782,0.19788725999999998,30,11.834319526627219
J4o,0.211569,0.19675916999999998,30,11.242603550295858
J3o,0.211251,0.19646343,30,10.650887573964498
K2o,0.210401,0.19567293,30,10.059171597633137
73o,0.210312,0.19559015999999999,30,9.467455621301776
T5o,0.208908,0.19428444,30,8.875739644970414
Q2o,0.208493,0.19389849,30,8.284023668639055
J2o,0.207419,0.19289966999999997,30,7.6923076923076925
42o,0.207119,0.19262067,30,7.100591715976331
T3o,0.204409,0.19010037,30,6.508875739644971
T4o,0.204168,0.18987623999999997,30,5.9171597633136095
32o,0.203141,0.18892112999999996,30,5.325443786982249
62o,0.202728,0.18853704,30,4.733727810650888
93o,0.201988,0.18784884,30,4.142011834319527
83o,0.20096,0.1868928,30,3.5502958579881656
82o,0.200727,0.18667610999999998,30,2.9585798816568047
