Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.735466,0.6839833799999999,90,100.0
KK,0.684195,0.63630135,90,99.40828402366864
QQ,0.637104,0.5925067199999999,90,98.81656804733728
JJ,0.594829,0.5531909700000001,90,98.22485207100591
TT,0.553925,0.5151502499999999,90,97.63313609467455
99,0.511525,0.47571824999999995,90,97.0414201183432
AKs,0.50546,0.4700778,90,96.44970414201184
AQs,0.490967,0.45659931,90,95.85798816568047
AKo,0.480152,0.44654136,90,95.26627218934911
AJs,0.476495,0.44314034999999996,90,94.67455621301775
88,0.47282,0.43972259999999996,90,94.0828402366864
AQo,0.465321,0.43274852999999996,90,93.49112426035504
ATs,0.46352,0.43107359999999995,90,92.89940828402366
KQs,0.461621,0.42930753,90,92.3076923076923
AJo,0.448597,0.41719521,90,91.71597633136095
KJs,0.446996,0.41570628,90,91.12426035502959
77,0.440892,0.41002955999999996,90,90.53254437869822
A9s,0.4379,0.40724699999999997,90,89.94082840236686
ATo,0.435647,0.40515171,90,89.3491124260355
KQo,0.433873,0.40350189,90,88.75739644970415
KTs,0.433491,0.40314663,90,88.16568047337277
QJs,0.428064,0.39809952,90,87.57396449704143
A8s,0.425816,0.39600887999999995,90,86.98224852071006
KJo,0.417558,0.38832893999999996,90,86.3905325443787
QTs,0.414312,0.38531016,90,85.79881656804734
A7s,0.41359,0.3846387,90,85.20710059171599
66,0.410139,0.38142926999999993,90,84.61538461538461
K9s,0.40732,0.37880759999999997,90,84.02366863905326
A9o,0.407139,0.37863927,90,83.4319526627219
KTo,0.404248,0.37595063999999995,90,82.84023668639054
A5s,0.403836,0.37556747999999995,90,82.24852071005917
A6s,0.401728,0.37360703999999995,90,81.65680473372781
JTs,0.400113,0.37210508999999997,90,81.06508875739645
QJo,0.396574,0.36881381999999996,90,80.4733727810651
A4s,0.394926,0.36728118,90,79.88165680473372
A8o,0.393666,0.36610938,90,79.28994082840237
Q9s,0.388019,0.36085766999999996,90,78.69822485207101
K8s,0.386783,0.35970819,90,78.10650887573965
A3s,0.386093,0.35906649,90,77.51479289940828
QTo,0.384686,0.35775798,90,76.92307692307693
A7o,0.382542,0.35576406,90,76.33136094674556
55,0.381714,0.35499401999999997,90,75.7396449704142
A2s,0.379469,0.35290616999999996,90,75.14792899408283
K7s,0.377903,0.35144979,90,74.55621301775149
K9o,0.376377,0.35003061,90,73.96449704142012
J9s,0.375248,0.34898064,90,73.37278106508876
A5o,0.370521,0.34458452999999994,90,72.7810650887574
JTo,0.369973,0.34407488999999997,90,72.18934911242604
K6s,0.368657,0.34285101,90,71.59763313609467
A6o,0.368188,0.34241484,90,71.00591715976331
T9s,0.366527,0.34087010999999995,90,70.41420118343196
Q8s,0.366143,0.34051298999999996,90,69.8224852071006
A4o,0.361588,0.33627684,90,69.23076923076923
K5s,0.359879,0.33468747,90,68.63905325443787
Q9o,0.356787,0.33181191,90,68.04733727810651
J8s,0.354734,0.32990262,90,67.45562130177515
44,0.353712,0.32895216,90,66.86390532544378
K8o,0.353545,0.32879685,90,66.27218934911244
K4s,0.351183,0.32660019,90,65.68047337278107
A3o,0.350795,0.32623935,90,65.08875739644971
