Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.859488,0.79932384,35,100.0
KK,0.765399,0.7118210700000001,35,99.40828402366864
QQ,0.714101,0.66411393,35,98.81656804733728
JJ,0.676854,0.6294742199999999,35,98.22485207100591
AKs,0.667162,0.62046066,35,97.63313609467455
AKo,0.650964,0.60539652,35,97.0414201183432
TT,0.644721,0.59959053,35,96.44970414201184
AQs,0.637079,0.5924834699999999,35,95.85798816568047
AQo,0.618616,0.57531288,35,95.26627218934911
AJs,0.613542,0.57059406,35,94.67455621301775
99,0.605081,0.5627253299999999,35,94.0828402366864
AJo,0.593709,0.55214937,35,93.49112426035504
ATs,0.592582,0.55110126,35,92.89940828402366
88,0.575668,0.5353712399999999,35,92.3076923076923
ATo,0.571335,0.53134155,35,91.71597633136095
A9s,0.55607,0.5171450999999999,35,91.12426035502959
77,0.551437,0.5128364099999999,35,90.53254437869822
A8s,0.532941,0.49563513,35,89.94082840236686
A9o,0.531774,0.4945498199999999,35,89.3491124260355
66,0.530108,0.49300044,35,88.75739644970415
KQs,0.526991,0.49010162999999995,35,88.16568047337277
A7s,0.513003,0.47709278999999993,35,87.57396449704143
55,0.510937,0.47517140999999996,35,86.98224852071006
A8o,0.506684,0.47121612,35,86.3905325443787
KJs,0.504971,0.46962302999999994,35,85.79881656804734
KQo,0.500165,0.46515344999999997,35,85.20710059171599
A6s,0.493773,0.45920889,35,84.61538461538461
A5s,0.491397,0.45699920999999993,35,84.02366863905326
44,0.490408,0.45607944,35,83.4319526627219
KTs,0.488667,0.45446031,35,82.84023668639054
A7o,0.484965,0.45101744999999993,35,82.24852071005917
A4s,0.481037,0.44736441,35,81.65680473372781
KJo,0.477919,0.44446466999999995,35,81.06508875739645
A3s,0.476009,0.44268837,35,80.4733727810651
33,0.472586,0.43950498,35,79.88165680473372
A2s,0.471078,0.43810254,35,79.28994082840237
A6o,0.465601,0.43300892999999996,35,78.69822485207101
22,0.462116,0.42976788,35,78.10650887573965
A5o,0.461801,0.42947493,35,77.51479289940828
KTo,0.460879,0.42861746999999994,35,76.92307692307693
QJs,0.458329,0.42624597,35,76.33136094674556
K9s,0.454601,0.42277892999999994,35,75.7396449704142
A4o,0.453165,0.42144344999999994,35,75.14792899408283
A3o,0.445564,0.41437451999999997,35,74.55621301775149
QTs,0.44183,0.4109019,35,73.96449704142012
A2o,0.440958,0.41009094,35,73.37278106508876
QJo,0.428022,0.39806046,35,72.7810650887574
K8s,0.427001,0.39711093,35,72.18934911242604
K9o,0.424156,0.39446507999999997,35,71.59763313609467
JTs,0.423309,0.39367736999999997,35,71.00591715976331
K7s,0.415679,0.38658147,35,70.41420118343196
QTo,0.410906,0.38214257999999995,35,69.8224852071006
Q9s,0.409246,0.38059877999999997,35,69.23076923076923
K6s,0.408317,0.37973481,35,68.63905325443787
T9s,0.402093,0.37394648999999996,35,68.04733727810651
K5s,0.401292,0.37320155999999993,35,67.45562130177515
J9s,0.396491,0.36873662999999995,35,66.86390532544378
K8o,0.394789,0.36715377,35,66.27218934911244
K4s,0.394507,0.36689151,35,65.68047337278107
98s,0.394396,0.36678828,35,65.08875739644971
K3s,0.391703,0.36428379,35,64.49704142011834
JTo,0.391522,0.36411545999999995,35,63.905325443786985
87s,0.390168,0.36285624,35,63.31360946745562
T8s,0.389764,0.36248052,35,62.721893491124256
Q8s,0.388864,0.36164351999999994,35,62.1301775147929
K2s,0.386974,0.35988581999999997,35,61.53846153846154
76s,0.38609,0.3590637,35,60.946745562130175
J8s,0.38483,0.3578919,35,60.35502958579882
97s,0.382955,0.35614814999999994,35,59.76331360946746
K7o,0.381454,0.35475222,35,59.171597633136095
86s,0.380736,0.35408448,35,58.57988165680473
65s,0.380659,0.35401287,35,57.98816568047337
T7s,0.376934,0.35054862,35,57.396449704142015
Q9o,0.375949,0.34963257,35,56.80473372781065
Q6s,0.375106,0.34884857999999996,35,56.213017751479285
Q7s,0.374693,0.34846448999999996,35,55.62130177514793
54s,0.374209,0.34801437,35,55.02958579881657
K6o,0.373992,0.34781256,35,54.437869822485204
J7s,0.37234,0.3462762,35,53.84615384615385
96s,0.372095,0.34604835,35,53.25443786982249
75s,0.371747,0.34572471,35,52.662721893491124
Q5s,0.370462,0.34452966,35,52.071005917159766
T9o,0.368889,0.34306677,35,51.4792899408284
T6s,0.366997,0.34130720999999997,35,50.887573964497044
K5o,0.366558,0.34089894,35,50.29585798816568
Q4s,0.366052,0.34042836,35,49.70414201183432
64s,0.365982,0.34036325999999995,35,49.112426035502956
85s,0.365788,0.34018284,35,48.5207100591716
J9o,0.362507,0.33713151,35,47.928994082840234
K4o,0.361122,0.33584346,35,47.337278106508876
J6s,0.361056,0.33578208,35,46.74556213017752
Q3s,0.360948,0.33568163999999995,35,46.15384615384615
98o,0.360109,0.33490137,35,45.562130177514796
53s,0.359757,0.33457401,35,44.97041420118343
J5s,0.358427,0.33333711,35,44.37869822485207
87o,0.356988,0.33199884,35,43.786982248520715
95s,0.356477,0.33152360999999997,35,43.19526627218935
74s,0.356345,0.33140085,35,42.60355029585799
Q2s,0.356107,0.33117951,35,42.01183431952663
K3o,0.356096,0.33116928,35,41.42011834319527
Q8o,0.355462,0.33057966,35,40.828402366863905
T8o,0.355427,0.33054711,35,40.23668639053255
43s,0.354295,0.32949435,35,39.64497041420118
J4s,0.353448,0.32870663999999994,35,39.053254437869825
63s,0.352757,0.32806400999999996,35,38.46153846153847
T5s,0.352636,0.32795147999999996,35,37.8698224852071
76o,0.351649,0.32703357,35,37.278106508875744
K2o,0.350331,0.32580782999999996,35,36.68639053254438
J8o,0.350146,0.32563578,35,36.09467455621302
84s,0.34992,0.3254256,35,35.50295857988166
J3s,0.348468,0.32407524,35,34.9112426035503
T4s,0.348188,0.32381484,35,34.319526627218934
97o,0.346664,0.32239752,35,33.72781065088758
65o,0.346019,0.32179767,35,33.13609467455622
J2s,0.345655,0.32145914999999997,35,32.544378698224854
86o,0.345345,0.32117085,35,31.952662721893493
52s,0.344857,0.32071701,35,31.360946745562128
T3s,0.343974,0.31989582,35,30.76923076923077
73s,0.342709,0.31871936999999995,35,30.17751479289941
94s,0.342319,0.31835666999999995,35,29.585798816568047
T7o,0.342199,0.31824506999999996,35,28.994082840236686
93s,0.340778,0.31692354,35,28.402366863905325
Q6o,0.340309,0.31648736999999993,35,27.810650887573964
54o,0.339739,0.31595727,35,27.218934911242602
T2s,0.339311,0.31555922999999997,35,26.627218934911244
42s,0.339227,0.31548110999999995,35,26.035502958579883
Q7o,0.338155,0.31448414999999996,35,25.443786982248522
96o,0.337332,0.31371876,35,24.85207100591716
62s,0.336668,0.31310124,35,24.2603550295858
75o,0.33597,0.31245209999999995,35,23.668639053254438
92s,0.335956,0.31243908,35,23.076923076923077
83s,0.335014,0.31156301999999997,35,22.485207100591715
J7o,0.334838,0.31139934,35,21.893491124260358
Q5o,0.333803,0.31043679,35,21.301775147928996
32s,0.333332,0.30999876,35,20.710059171597635
82s,0.332479,0.30920547,35,20.118343195266274
64o,0.331141,0.30796112999999997,35,19.526627218934912
T6o,0.330646,0.30750078,35,18.93491124260355
Q4o,0.329993,0.30689348999999994,35,18.34319526627219
85o,0.329441,0.30638013,35,17.75147928994083
72s,0.326876,0.30399467999999996,35,17.159763313609467
Q3o,0.325053,0.30229928999999994,35,16.56804733727811
J6o,0.324898,0.30215514,35,15.976331360946746
53o,0.324316,0.30161388,35,15.384615384615385
J5o,0.322085,0.29953905,35,14.792899408284024
95o,0.320891,0.29842863,35,14.201183431952662
74o,0.320569,0.29812917,35,13.609467455621301
Q2o,0.320069,0.29766416999999995,35,13.017751479289942
43o,0.317845,0.29559585,35,12.42603550295858
J4o,0.31531,0.29323829999999995,35,11.834319526627219
T5o,0.314969,0.29292116999999995,35,11.242603550295858
84o,0.313659,0.29170287,35,10.650887573964498
63o,0.313309,0.29137736999999997,35,10.059171597633137
T4o,0.3129,0.290997,35,9.467455621301776
J3o,0.312277,0.29041761,35,8.875739644970414
52o,0.308728,0.28711704,35,8.284023668639055
T3o,0.30692,0.2854356,35,7.6923076923076925
J2o,0.306672,0.28520496,35,7.100591715976331
73o,0.304912,0.28356816,35,6.508875739644971
42o,0.303992,0.28271255999999995,35,5.9171597633136095
94o,0.303477,0.28223360999999997,35,5.325443786982249
93o,0.302327,0.28116410999999997,35,4.733727810650888
T2o,0.301684,0.28056612,35,4.142011834319527
62o,0.299912,0.27891815999999997,35,3.5502958579881656
83o,0.298136,0.27726648,35,2.9585798816568047
32o,0.296926,0.27614118,35,2.366863905325444
92o,0.296835,0.27605655,35,1.7751479289940828
82o,0.294914,0.27427002,35,1.183431952662722
72o,0.288194,0.26802042,35,0.591715976331361
