Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.6536,0.6078479999999999,45,100.0
KK,0.544135,0.50604555,45,99.40828402366864
QQ,0.467811,0.43506422999999994,45,98.81656804733728
JJ,0.416096,0.38696927999999997,45,98.22485207100591
TT,0.375938,0.34962234,45,97.63313609467455
AKs,0.370081,0.34417532999999995,45,97.0414201183432
AQs,0.352507,0.32783151,45,96.44970414201184
99,0.342142,0.31819206,45,95.85798816568047
AKo,0.335981,0.31246232999999995,45,95.26627218934911
AJs,0.331758,0.30853494,45,94.67455621301775
AQo,0.316684,0.29451612,45,94.0828402366864
88,0.316456,0.29430407999999997,45,93.49112426035504
ATs,0.313226,0.29130017999999996,45,92.89940828402366
KQs,0.303275,0.28204575,45,92.3076923076923
77,0.297526,0.27669918,45,91.71597633136095
AJo,0.294405,0.27379665,45,91.12426035502959
KJs,0.288745,0.26853284999999993,45,90.53254437869822
A9s,0.285388,0.26541084,45,89.94082840236686
66,0.283165,0.26334345,45,89.3491124260355
QJs,0.281271,0.26158202999999997,45,88.75739644970415
KTs,0.276343,0.25699899,45,88.16568047337277
ATo,0.275849,0.25653957,45,87.57396449704143
QTs,0.272269,0.25321016999999996,45,86.98224852071006
A8s,0.270422,0.25149246,45,86.3905325443787
JTs,0.269856,0.25096608,45,85.79881656804734
KQo,0.267396,0.24867828,45,85.20710059171599
55,0.265971,0.24735303,45,84.61538461538461
A7s,0.259631,0.24145682999999998,45,84.02366863905326
A5s,0.25535,0.2374755,45,83.4319526627219
T9s,0.254711,0.23688123,45,82.84023668639054
KJo,0.251714,0.23409401999999999,45,82.24852071005917
K9s,0.251599,0.23398707,45,81.65680473372781
Q9s,0.249601,0.23212892999999998,45,81.06508875739645
J9s,0.249364,0.23190851999999998,45,80.4733727810651
44,0.249292,0.23184156,45,79.88165680473372
A6s,0.248471,0.23107803,45,79.28994082840237
A4s,0.246247,0.22900970999999998,45,78.69822485207101
A9o,0.245992,0.22877255999999999,45,78.10650887573965
QJo,0.245887,0.22867490999999998,45,77.51479289940828
87s,0.244976,0.22782767999999998,45,76.92307692307693
98s,0.244823,0.22768539,45,76.33136094674556
76s,0.24467,0.22754309999999997,45,75.7396449704142
T8s,0.243499,0.22645406999999998,45,75.14792899408283
A3s,0.242071,0.22512603,45,74.55621301775149
65s,0.241396,0.22449828,45,73.96449704142012
KTo,0.239502,0.22273685999999998,45,73.37278106508876
33,0.238417,0.22172780999999997,45,72.7810650887574
97s,0.237521,0.22089453,45,72.18934911242604
JTo,0.235965,0.21944745,45,71.59763313609467
86s,0.235633,0.21913869,45,71.00591715976331
QTo,0.235392,0.21891455999999998,45,70.41420118343196
A2s,0.235046,0.21859278,45,69.8224852071006
J8s,0.234706,0.21827657999999997,45,69.23076923076923
