Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.733585,0.68223405,95,100.0
KK,0.686284,0.63824412,95,99.40828402366864
QQ,0.64265,0.5976645,95,98.81656804733728
JJ,0.601876,0.5597446799999999,95,98.22485207100591
TT,0.563969,0.52449117,95,97.63313609467455
99,0.522994,0.48638441999999993,95,97.0414201183432
AKs,0.506005,0.47058465,95,96.44970414201184
AQs,0.492717,0.45822681,95,95.85798816568047
88,0.485111,0.45115322999999996,95,95.26627218934911
AKo,0.48198,0.4482414,95,94.67455621301775
AJs,0.478973,0.4454448899999999,95,94.0828402366864
AQo,0.466576,0.43391567999999997,95,93.49112426035504
ATs,0.466349,0.43370456999999996,95,92.89940828402366
KQs,0.464881,0.43233932999999997,95,92.3076923076923
KJs,0.452286,0.42062598,95,91.71597633136095
AJo,0.451174,0.41959182,95,91.12426035502959
77,0.450106,0.41859858,95,90.53254437869822
A9s,0.441859,0.41092887,95,89.94082840236686
KTs,0.441192,0.41030855999999993,95,89.3491124260355
KQo,0.439299,0.40854807,95,88.75739644970415
ATo,0.438862,0.40814165999999996,95,88.16568047337277
QJs,0.433213,0.40288809,95,87.57396449704143
A8s,0.430456,0.40032407999999997,95,86.98224852071006
KJo,0.425101,0.39534392999999995,95,86.3905325443787
QTs,0.422119,0.39257067,95,85.79881656804734
A7s,0.419361,0.39000572999999994,95,85.20710059171599
66,0.418504,0.38920871999999995,95,84.61538461538461
K9s,0.414905,0.38586165,95,84.02366863905326
KTo,0.412567,0.38368731,95,83.4319526627219
A9o,0.410843,0.38208399,95,82.84023668639054
JTs,0.409193,0.38054948999999993,95,82.24852071005917
A5s,0.407433,0.37891268999999994,95,81.65680473372781
A6s,0.407101,0.37860393,95,81.06508875739645
QJo,0.405274,0.37690482,95,80.4733727810651
A4s,0.399595,0.37162334999999996,95,79.88165680473372
A8o,0.3991,0.37116299999999997,95,79.28994082840237
Q9s,0.39642,0.36867059999999996,95,78.69822485207101
K8s,0.393397,0.36585921,95,78.10650887573965
QTo,0.392356,0.36489108,95,77.51479289940828
A3s,0.39136,0.3639648,95,76.92307692307693
55,0.388658,0.36145193999999997,95,76.33136094674556
A7o,0.385513,0.35852709,95,75.7396449704142
K9o,0.383803,0.35693679,95,75.14792899408283
K7s,0.383773,0.35690889,95,74.55621301775149
J9s,0.383259,0.35643087,95,73.96449704142012
A2s,0.382556,0.35577707999999997,95,73.37278106508876
JTo,0.379132,0.35259276,95,72.7810650887574
T9s,0.376812,0.35043515999999997,95,72.18934911242604
A5o,0.375648,0.34935263999999994,95,71.59763313609467
K6s,0.374739,0.34850727,95,71.00591715976331
Q8s,0.374235,0.34803854999999995,95,70.41420118343196
A6o,0.372971,0.34686302999999996,95,69.8224852071006
K5s,0.366793,0.34111748999999997,95,69.23076923076923
A4o,0.36595,0.34033349999999996,95,68.63905325443787
Q9o,0.364584,0.33906312,95,68.04733727810651
J8s,0.362794,0.33739842,95,67.45562130177515
K8o,0.359815,0.33462794999999995,95,66.86390532544378
K4s,0.358014,0.33295302,95,66.27218934911244
44,0.357994,0.33293441999999995,95,65.68047337278107
A3o,0.356297,0.33135620999999993,95,65.08875739644971
T8s,0.355333,0.33045969,95,64.49704142011834
Q7s,0.354573,0.32975289,95,63.905325443786985
J9o,0.35236,0.3276948,95,63.31360946745562
K7o,0.350554,0.32601521999999994,95,62.721893491124256
K3s,0.349212,0.32476716,95,62.1301775147929
Q6s,0.348208,0.32383344,95,61.53846153846154
98s,0.347985,0.32362604999999994,95,60.946745562130175
A2o,0.346037,0.32181440999999994,95,60.35502958579882
J7s,0.343694,0.31963542,95,59.76331360946746
T9o,0.34348,0.3194364,95,59.171597633136095
Q8o,0.341585,0.31767405,95,58.57988165680473
K2s,0.341503,0.31759779,95,57.98816568047337
K6o,0.341384,0.31748712,95,57.396449704142015
Q5s,0.340577,0.31673661,95,56.80473372781065
T7s,0.333719,0.31035866999999995,95,56.213017751479285
33,0.332585,0.30930405,95,55.62130177514793
Q4s,0.331776,0.30855168,95,55.02958579881657
K5o,0.331733,0.30851169,95,54.437869822485204
97s,0.330367,0.30724131,95,53.84615384615385
J8o,0.328012,0.30505116,95,53.25443786982249
87s,0.327045,0.30415184999999995,95,52.662721893491124
Q3s,0.324428,0.30171803999999997,95,52.071005917159766
J6s,0.323678,0.30102054,95,51.4792899408284
T8o,0.321928,0.29939304,95,50.887573964497044
K4o,0.321168,0.29868624,95,50.29585798816568
Q7o,0.319257,0.29690901,95,49.70414201183432
J5s,0.317741,0.29549913,95,49.112426035502956
Q2s,0.31707,0.2948751,95,48.5207100591716
T6s,0.316463,0.29431059,95,47.928994082840234
98o,0.313537,0.29158941,95,47.337278106508876
76s,0.312603,0.29072079,95,46.74556213017752
K3o,0.312492,0.29061756,95,46.15384615384615
Q6o,0.312408,0.29053944,95,45.562130177514796
86s,0.312252,0.29039435999999996,95,44.97041420118343
96s,0.311554,0.28974521999999997,95,44.37869822485207
J4s,0.310197,0.28848321,95,43.786982248520715
22,0.308143,0.28657298999999997,95,43.19526627218935
J7o,0.30767,0.2861331,95,42.60355029585799
K2o,0.30538,0.28400339999999996,95,42.01183431952663
Q5o,0.303558,0.28230893999999995,95,41.42011834319527
J3s,0.302753,0.28156029,95,40.828402366863905
T7o,0.300997,0.27992721,95,40.23668639053255
65s,0.298697,0.27778821,95,39.64497041420118
T5s,0.29844,0.27754919999999994,95,39.053254437869825
Q4o,0.296024,0.27530232,95,38.46153846153847
J2s,0.29583,0.2751219,95,37.8698224852071
75s,0.294947,0.27430071,95,37.278106508875744
95s,0.294581,0.27396033,95,36.68639053254438
97o,0.294291,0.27369063,95,36.09467455621302
85s,0.293294,0.27276342,95,35.50295857988166
87o,0.292615,0.27213195,95,34.9112426035503
T4s,0.291699,0.27128007,95,34.319526627218934
J6o,0.288301,0.26811992999999995,95,33.72781065088758
54s,0.288126,0.26795717999999996,95,33.13609467455622
Q3o,0.28735,0.26723549999999996,95,32.544378698224854
T3s,0.284797,0.26486121,95,31.952662721893493
64s,0.280878,0.26121654,95,31.360946745562128
J5o,0.280294,0.26067342,95,30.76923076923077
T6o,0.280247,0.26062971,95,30.17751479289941
T2s,0.279328,0.25977504,95,29.585798816568047
Q2o,0.278593,0.25909149,95,28.994082840236686
74s,0.27735,0.2579355,95,28.402366863905325
76o,0.275939,0.25662326999999996,95,27.810650887573964
96o,0.275863,0.25655259,95,27.218934911242602
94s,0.274732,0.25550075999999994,95,26.627218934911244
84s,0.274129,0.25493997,95,26.035502958579883
86o,0.273863,0.25469259,95,25.443786982248522
53s,0.272432,0.25336176,95,24.85207100591716
J4o,0.271982,0.25294326,95,24.2603550295858
93s,0.270686,0.25173798,95,23.668639053254438
J3o,0.265552,0.24696336,95,23.076923076923077
63s,0.264707,0.24617751000000002,95,22.485207100591715
65o,0.26415,0.24565949999999998,95,21.893491124260358
92s,0.263967,0.24548931,95,21.301775147928996
43s,0.263846,0.24537678000000002,95,20.710059171597635
T5o,0.260213,0.24199809,95,20.118343195266274
73s,0.257959,0.23990187,95,19.526627218934912
75o,0.257678,0.23964054,95,18.93491124260355
J2o,0.257457,0.23943500999999998,95,18.34319526627219
52s,0.257344,0.23932992,95,17.75147928994083
95o,0.255868,0.23795723999999996,95,17.159763313609467
83s,0.255701,0.23780193,95,16.56804733727811
85o,0.255042,0.23718905999999998,95,15.976331360946746
T4o,0.254497,0.23668220999999995,95,15.384615384615385
82s,0.252692,0.23500356,95,14.792899408284024
54o,0.251181,0.23359832999999997,95,14.201183431952662
62s,0.249044,0.23161091999999997,95,13.609467455621301
42s,0.248802,0.23138585999999997,95,13.017751479289942
T3o,0.247404,0.23008572,95,12.42603550295858
64o,0.244736,0.22760448,95,11.834319526627219
72s,0.243194,0.22617041999999998,95,11.242603550295858
32s,0.242455,0.22548315,95,10.650887573964498
T2o,0.240002,0.22320185999999997,95,10.059171597633137
74o,0.239349,0.22259457,95,9.467455621301776
94o,0.236822,0.22024446,95,8.875739644970414
53o,0.234347,0.21794270999999998,95,8.284023668639055
84o,0.234146,0.21775577999999998,95,7.6923076923076925
93o,0.232175,0.21592274999999997,95,7.100591715976331
63o,0.225998,0.21017813999999999,95,6.508875739644971
43o,0.225526,0.20973918,95,5.9171597633136095
92o,0.22475,0.2090175,95,5.325443786982249
73o,0.220935,0.20546954999999997,95,4.733727810650888
83o,0.217174,0.20197182,95,4.142011834319527
52o,0.21638,0.20123339999999998,95,3.5502958579881656
82o,0.212336,0.19747247999999998,95,2.9585798816568047
42o,0.21041,0.1956813,95,2.366863905325444
62o,0.208956,0.19432908,95,1.7751479289940828
32o,0.202652,0.18846636,95,1.183431952662722
72o,0.201642,0.18752705999999997,95,0.591715976331361
