Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.854941,0.7950951299999999,65,100.0
KK,0.807341,0.7508271299999999,65,99.40828402366864
QQ,0.765201,0.71163693,65,98.81656804733728
JJ,0.72365,0.6729944999999999,65,98.22485207100591
TT,0.69167,0.6432530999999999,65,97.63313609467455
AKs,0.672931,0.6258258299999999,65,97.0414201183432
AQs,0.657422,0.6114024599999999,65,96.44970414201184
AKo,0.656743,0.6107709899999999,65,95.85798816568047
99,0.656205,0.61027065,65,95.26627218934911
AQo,0.640675,0.59582775,65,94.67455621301775
AJs,0.640438,0.5956073399999999,65,94.0828402366864
ATs,0.62571,0.5819103,65,93.49112426035504
88,0.62557,0.5817800999999999,65,92.89940828402366
AJo,0.621902,0.5783688599999999,65,92.3076923076923
KQs,0.607558,0.56502894,65,91.71597633136095
ATo,0.605423,0.56304339,65,91.12426035502959
A9s,0.60034,0.5583161999999999,65,90.53254437869822
77,0.597421,0.5556015299999999,65,89.94082840236686
KJs,0.590514,0.5491780199999999,65,89.3491124260355
KQo,0.586492,0.54543756,65,88.75739644970415
A8s,0.585948,0.5449316399999999,65,88.16568047337277
A9o,0.578002,0.5375418599999999,65,87.57396449704143
KTs,0.576315,0.53597295,65,86.98224852071006
A7s,0.575165,0.53490345,65,86.3905325443787
66,0.572018,0.53197674,65,85.79881656804734
KJo,0.568064,0.52829952,65,85.20710059171599
A8o,0.565123,0.52556439,65,84.61538461538461
A6s,0.559754,0.5205712199999999,65,84.02366863905326
A5s,0.556639,0.51767427,65,83.4319526627219
KTo,0.555363,0.51648759,65,82.84023668639054
55,0.552224,0.51356832,65,82.24852071005917
K9s,0.551876,0.51324468,65,81.65680473372781
A7o,0.550121,0.51161253,65,81.06508875739645
A4s,0.54849,0.5100957,65,80.4733727810651
QJs,0.547202,0.5088978599999999,65,79.88165680473372
A3s,0.542901,0.5048979299999999,65,79.28994082840237
A2s,0.536389,0.49884176999999996,65,78.69822485207101
A6o,0.535022,0.49757046,65,78.10650887573965
QTs,0.534302,0.49690086,65,77.51479289940828
A5o,0.533243,0.49591599,65,76.92307692307693
K8s,0.531085,0.49390905,65,76.33136094674556
K9o,0.527679,0.49074146999999996,65,75.7396449704142
44,0.52758,0.4906494,65,75.14792899408283
A4o,0.523465,0.4868224499999999,65,74.55621301775149
QJo,0.522202,0.48564786000000004,65,73.96449704142012
K7s,0.51782,0.4815725999999999,65,73.37278106508876
A3o,0.517167,0.48096531000000003,65,72.7810650887574
A2o,0.511187,0.47540390999999993,65,72.18934911242604
Q9s,0.50948,0.4738164,65,71.59763313609467
QTo,0.508619,0.47301567,65,71.00591715976331
33,0.505604,0.47021172,65,70.41420118343196
K6s,0.504957,0.46961000999999997,65,69.8224852071006
K8o,0.502692,0.46750356,65,69.23076923076923
JTs,0.497804,0.46295772,65,68.63905325443787
K5s,0.49624,0.4615032,65,68.04733727810651
K7o,0.490339,0.45601527,65,67.45562130177515
Q8s,0.487325,0.45321225,65,66.86390532544378
K4s,0.486221,0.45218553,65,66.27218934911244
22,0.485037,0.45108441,65,65.68047337278107
Q9o,0.482592,0.44881055999999997,65,65.08875739644971
K3s,0.481186,0.44750298,65,64.49704142011834
K6o,0.478983,0.44545418999999997,65,63.905325443786985
K2s,0.474072,0.44088695999999994,65,63.31360946745562
J9s,0.473486,0.44034197999999997,65,62.721893491124256
JTo,0.470847,0.43788771,65,62.1301775147929
Q7s,0.467244,0.43453691999999994,65,61.53846153846154
K5o,0.466156,0.43352508,65,60.946745562130175
Q8o,0.458893,0.42677048999999995,65,60.35502958579882
K4o,0.456901,0.42491793,65,59.76331360946746
Q6s,0.455485,0.4236010499999999,65,59.171597633136095
T9s,0.45425,0.42245249999999995,65,58.57988165680473
J8s,0.45187,0.4202391,65,57.98816568047337
K3o,0.450833,0.41927468999999995,65,57.396449704142015
Q5s,0.44548,0.41429639999999995,65,56.80473372781065
K2o,0.444148,0.41305763999999995,65,56.213017751479285
J9o,0.442901,0.41189792999999997,65,55.62130177514793
Q4s,0.436653,0.40608729,65,55.02958579881657
Q7o,0.436531,0.40597383,65,54.437869822485204
T8s,0.435328,0.40485503999999994,65,53.84615384615385
J7s,0.432053,0.40180929,65,53.25443786982249
Q3s,0.430855,0.40069514999999994,65,52.662721893491124
Q6o,0.426014,0.39619301999999995,65,52.071005917159766
98s,0.42525,0.3954825,65,51.4792899408284
Q2s,0.42481,0.3950733,65,50.887573964497044
T9o,0.424217,0.39452181,65,50.29585798816568
J8o,0.421754,0.39223122,65,49.70414201183432
T7s,0.414044,0.38506092,65,49.112426035502956
Q5o,0.413832,0.38486375999999994,65,48.5207100591716
J6s,0.412516,0.38363988,65,47.928994082840234
87s,0.407182,0.37867925999999996,65,47.337278106508876
J5s,0.406562,0.37810266,65,46.74556213017752
97s,0.406317,0.37787480999999995,65,46.15384615384615
Q4o,0.405856,0.37744607999999996,65,45.562130177514796
T8o,0.402865,0.3746644499999999,65,44.97041420118343
76s,0.400649,0.37260356999999994,65,44.37869822485207
J4s,0.399953,0.37195628999999997,65,43.786982248520715
J7o,0.399204,0.37125971999999996,65,43.19526627218935
T6s,0.398029,0.37016697,65,42.60355029585799
Q3o,0.39756,0.36973079999999997,65,42.01183431952663
86s,0.396291,0.36855063,65,41.42011834319527
65s,0.395706,0.36800657999999997,65,40.828402366863905
J3s,0.394218,0.36662274,65,40.23668639053255
98o,0.393427,0.36588711,65,39.64497041420118
96s,0.392914,0.36541001999999995,65,39.053254437869825
Q2o,0.390892,0.36352956,65,38.46153846153847
54s,0.390156,0.36284508,65,37.8698224852071
75s,0.387882,0.36073025999999997,65,37.278106508875744
J2s,0.387121,0.36002252999999995,65,36.68639053254438
T5s,0.382358,0.35559293999999997,65,36.09467455621302
85s,0.382319,0.35555667,65,35.50295857988166
T7o,0.381619,0.35490566999999995,65,34.9112426035503
64s,0.380358,0.35373293999999994,65,34.319526627218934
T4s,0.380084,0.35347811999999995,65,33.72781065088758
J6o,0.378217,0.35174181,65,33.13609467455622
95s,0.376159,0.34982787,65,32.544378698224854
87o,0.375442,0.34916105999999997,65,31.952662721893493
97o,0.374587,0.34836591,65,31.360946745562128
53s,0.374103,0.34791579,65,30.76923076923077
74s,0.372796,0.34670027999999997,65,30.17751479289941
J5o,0.372738,0.34664634,65,29.585798816568047
T3s,0.37264,0.3465552,65,28.994082840236686
43s,0.368241,0.34246413,65,28.402366863905325
T2s,0.36709,0.3413937,65,27.810650887573964
84s,0.366907,0.34122350999999995,65,27.218934911242602
76o,0.365899,0.34028606999999994,65,26.627218934911244
63s,0.364372,0.33886595999999997,65,26.035502958579883
J4o,0.364109,0.33862137,65,25.443786982248522
T6o,0.363635,0.33818054999999997,65,24.85207100591716
94s,0.362462,0.33708965999999996,65,24.2603550295858
