Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.748413,0.69602409,35,100.0
KK,0.630142,0.58603206,35,99.40828402366864
QQ,0.561936,0.5226004799999999,35,98.81656804733728
JJ,0.512486,0.47661198,35,98.22485207100591
AKs,0.478286,0.44480597999999993,35,97.63313609467455
TT,0.469074,0.43623881999999997,35,97.0414201183432
AKo,0.451523,0.41991639,35,96.44970414201184
AQs,0.447778,0.41643354,35,95.85798816568047
99,0.429764,0.39968051999999993,35,95.26627218934911
AJs,0.419715,0.39033494999999996,35,94.67455621301775
AQo,0.416785,0.38761005,35,94.0828402366864
88,0.401285,0.37319505,35,93.49112426035504
ATs,0.399371,0.37141503,35,92.89940828402366
AJo,0.389071,0.36183603,35,92.3076923076923
77,0.376097,0.34977020999999997,35,91.71597633136095
KQs,0.369031,0.34319882999999995,35,91.12426035502959
ATo,0.364467,0.33895431,35,90.53254437869822
A9s,0.361613,0.33630009,35,89.94082840236686
66,0.360214,0.33499902,35,89.3491124260355
KJs,0.352028,0.32738604,35,88.75739644970415
55,0.343636,0.31958148,35,88.16568047337277
A8s,0.342534,0.31855661999999996,35,87.57396449704143
KTs,0.336373,0.31282688999999997,35,86.98224852071006
KQo,0.334994,0.31154442,35,86.3905325443787
QJs,0.334545,0.31112684999999995,35,85.79881656804734
A7s,0.327433,0.30451269,35,85.20710059171599
A9o,0.325263,0.30249459,35,84.61538461538461
44,0.325072,0.30231696,35,84.02366863905326
QTs,0.322438,0.29986734,35,83.4319526627219
JTs,0.31988,0.2974884,35,82.84023668639054
KJo,0.318227,0.29595110999999996,35,82.24852071005917
A5s,0.315351,0.29327643,35,81.65680473372781
A6s,0.311975,0.29013675,35,81.06508875739645
33,0.308458,0.28686594,35,80.4733727810651
K9s,0.307937,0.28638141,35,79.88165680473372
A4s,0.305912,0.28449816,35,79.28994082840237
A8o,0.305246,0.28387878,35,78.69822485207101
T9s,0.304405,0.28309664999999995,35,78.10650887573965
J9s,0.300148,0.27913764,35,77.51479289940828
KTo,0.300083,0.27907719,35,76.92307692307693
A3s,0.299903,0.27890978999999994,35,76.33136094674556
QJo,0.299498,0.27853313999999996,35,75.7396449704142
Q9s,0.298752,0.27783936,35,75.14792899408283
98s,0.297506,0.27668057999999995,35,74.55621301775149
22,0.29711,0.27631229999999996,35,73.96449704142012
87s,0.296988,0.27619883999999995,35,73.37278106508876
T8s,0.296444,0.27569291999999995,35,72.7810650887574
A2s,0.29623,0.27549389999999996,35,72.18934911242604
76s,0.294812,0.27417516,35,71.59763313609467
65s,0.291963,0.27152559,35,71.00591715976331
A7o,0.288198,0.26802413999999997,35,70.41420118343196
J8s,0.287936,0.26778048,35,69.8224852071006
QTo,0.287916,0.26776188,35,69.23076923076923
86s,0.287712,0.26757216,35,68.63905325443787
K8s,0.28748,0.2673564,35,68.04733727810651
JTo,0.286359,0.26631386999999995,35,67.45562130177515
97s,0.285884,0.26587212,35,66.86390532544378
54s,0.28407,0.26418509999999995,35,66.27218934911244
Q8s,0.282694,0.26290542,35,65.68047337278107
K7s,0.281672,0.26195495999999996,35,65.08875739644971
T7s,0.28085,0.2611905,35,64.49704142011834
75s,0.278895,0.25937235,35,63.905325443786985
96s,0.278319,0.25883667,35,63.31360946745562
K6s,0.277479,0.25805546999999995,35,62.721893491124256
64s,0.276747,0.25737471,35,62.1301775147929
A5o,0.276595,0.25723334999999997,35,61.53846153846154
J7s,0.274773,0.25553888999999996,35,60.946745562130175
A6o,0.273333,0.25419969,35,60.35502958579882
85s,0.272816,0.25371888,35,59.76331360946746
Q6s,0.271958,0.25292094,35,59.171597633136095
K5s,0.271625,0.25261125,35,58.57988165680473
K9o,0.271331,0.25233783,35,57.98816568047337
T6s,0.270328,0.25140503999999997,35,57.396449704142015
T9o,0.270135,0.25122555,35,56.80473372781065
53s,0.268719,0.24990866999999997,35,56.213017751479285
Q7s,0.268434,0.24964361999999998,35,55.62130177514793
A4o,0.266757,0.24808401,35,55.02958579881657
Q5s,0.265811,0.24720423,35,54.437869822485204
J6s,0.265394,0.24681642,35,53.84615384615385
K4s,0.265332,0.24675876,35,53.25443786982249
74s,0.264532,0.24601475999999997,35,52.662721893491124
43s,0.26392,0.24544559999999999,35,52.071005917159766
J9o,0.263545,0.24509684999999995,35,51.4792899408284
98o,0.26249,0.2441157,35,50.887573964497044
J5s,0.262237,0.24388041,35,50.29585798816568
95s,0.26191,0.24357629999999997,35,49.70414201183432
63s,0.261735,0.24341354999999998,35,49.112426035502956
Q4s,0.261451,0.24314942999999997,35,48.5207100591716
Q9o,0.261348,0.24305364000000002,35,47.928994082840234
87o,0.259929,0.24173397,35,47.337278106508876
K3s,0.259799,0.24161306999999999,35,46.74556213017752
A3o,0.259795,0.24160934999999997,35,46.15384615384615
76o,0.258924,0.24079931999999998,35,45.562130177514796
J4s,0.258842,0.24072306,35,44.97041420118343
T8o,0.258695,0.24058635,35,44.37869822485207
65o,0.256586,0.23862497999999996,35,43.786982248520715
84s,0.256175,0.23824274999999998,35,43.19526627218935
Q3s,0.255821,0.23791353,35,42.60355029585799
A2o,0.255418,0.23753873999999997,35,42.01183431952663
K2s,0.255405,0.23752664999999998,35,41.42011834319527
T5s,0.254512,0.23669616,35,40.828402366863905
T4s,0.253372,0.23563595999999998,35,40.23668639053255
52s,0.253338,0.23560434,35,39.64497041420118
J3s,0.252812,0.23511515999999996,35,39.053254437869825
J8o,0.251486,0.23388197999999996,35,38.46153846153847
Q2s,0.251117,0.23353880999999996,35,37.8698224852071
86o,0.251064,0.23348952,35,37.278106508875744
97o,0.250185,0.23267204999999996,35,36.68639053254438
73s,0.24946,0.23199779999999998,35,36.09467455621302
K8o,0.249435,0.23197454999999997,35,35.50295857988166
54o,0.248834,0.23141562,35,34.9112426035503
J2s,0.248681,0.23127333,35,34.319526627218934
42s,0.248521,0.23112452999999997,35,33.72781065088758
T3s,0.247154,0.22985322,35,33.13609467455622
62s,0.246578,0.22931754,35,32.544378698224854
Q8o,0.245789,0.22858377,35,31.952662721893493
94s,0.245356,0.22818107999999998,35,31.360946745562128
T2s,0.244255,0.22715714999999997,35,30.76923076923077
T7o,0.244059,0.22697487,35,30.17751479289941
75o,0.24377,0.22670609999999997,35,29.585798816568047
93s,0.243282,0.22625225999999998,35,28.994082840236686
K7o,0.242033,0.22509068999999998,35,28.402366863905325
32s,0.24194,0.2250042,35,27.810650887573964
64o,0.241796,0.22487028,35,27.218934911242602
83s,0.241753,0.22483029,35,26.627218934911244
96o,0.241324,0.22443132,35,26.035502958579883
82s,0.240442,0.22361105999999997,35,25.443786982248522
92s,0.238679,0.22197146999999998,35,24.85207100591716
K6o,0.238004,0.22134371999999997,35,24.2603550295858
J7o,0.237616,0.22098288,35,23.668639053254438
85o,0.235229,0.21876296999999997,35,23.076923076923077
T6o,0.234474,0.21806081999999996,35,22.485207100591715
72s,0.233695,0.21733635,35,21.893491124260358
Q6o,0.233034,0.21672161999999998,35,21.301775147928996
53o,0.230811,0.21465422999999997,35,20.710059171597635
K5o,0.230725,0.21457425,35,20.118343195266274
Q7o,0.230101,0.21399393,35,19.526627218934912
J6o,0.228541,0.21254312999999997,35,18.93491124260355
43o,0.227184,0.21128112,35,18.34319526627219
Q5o,0.227027,0.21113511,35,17.75147928994083
74o,0.226696,0.21082728,35,17.159763313609467
63o,0.225016,0.20926488,35,16.56804733727811
J5o,0.223932,0.20825675999999999,35,15.976331360946746
95o,0.223739,0.20807726999999998,35,15.384615384615385
K4o,0.223131,0.20751182999999998,35,14.792899408284024
Q4o,0.221776,0.20625168,35,14.201183431952662
K3o,0.219845,0.20445585,35,13.609467455621301
J4o,0.218422,0.20313246,35,13.017751479289942
84o,0.217946,0.20268977999999999,35,12.42603550295858
T5o,0.217321,0.20210852999999998,35,11.834319526627219
Q3o,0.216915,0.20173095,35,11.242603550295858
52o,0.21626,0.2011218,35,10.650887573964498
K2o,0.214611,0.19958822999999998,35,10.059171597633137
J3o,0.214105,0.19911764999999998,35,9.467455621301776
T4o,0.21353,0.19858289999999998,35,8.875739644970414
Q2o,0.211976,0.19713767999999998,35,8.284023668639055
73o,0.211525,0.19671824999999998,35,7.6923076923076925
42o,0.210327,0.19560410999999997,35,7.100591715976331
J2o,0.208796,0.19418027999999998,35,6.508875739644971
T3o,0.208454,0.19386221999999997,35,5.9171597633136095
62o,0.207449,0.19292757,35,5.325443786982249
94o,0.20615,0.1917195,35,4.733727810650888
T2o,0.203808,0.18954143999999998,35,4.142011834319527
32o,0.203766,0.18950238,35,3.5502958579881656
93o,0.203227,0.18900110999999997,35,2.9585798816568047
83o,0.201241,0.18715413,35,2.366863905325444
82o,0.199667,0.18569031,35,1.7751479289940828
92o,0.199454,0.18549221999999999,35,1.183431952662722
72o,0.194042,0.18045905999999998,35,0.591715976331361
