Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.743512,0.6914661599999999,40,100.0
KK,0.631816,0.58758888,40,99.40828402366864
QQ,0.561257,0.52196901,40,98.81656804733728
JJ,0.514772,0.47873795999999996,40,98.22485207100591
AKs,0.47836,0.44487479999999996,40,97.63313609467455
TT,0.475387,0.44210991,40,97.0414201183432
AKo,0.451296,0.41970527999999996,40,96.44970414201184
AQs,0.448787,0.41737190999999996,40,95.85798816568047
99,0.435888,0.40537584,40,95.26627218934911
AJs,0.4246,0.39487799999999995,40,94.67455621301775
AQo,0.419229,0.38988297,40,94.0828402366864
88,0.407295,0.37878435,40,93.49112426035504
ATs,0.404663,0.37633658999999997,40,92.89940828402366
AJo,0.393286,0.36575598,40,92.3076923076923
77,0.384188,0.35729483999999995,40,91.71597633136095
KQs,0.375027,0.34877511,40,91.12426035502959
ATo,0.37129,0.3452997,40,90.53254437869822
A9s,0.370073,0.34416789,40,89.94082840236686
66,0.363259,0.33783086999999995,40,89.3491124260355
KJs,0.358867,0.33374631,40,88.75739644970415
A8s,0.352119,0.32747067,40,88.16568047337277
55,0.345792,0.32158655999999997,40,87.57396449704143
KTs,0.343426,0.31938617999999996,40,86.98224852071006
KQo,0.340799,0.31694307,40,86.3905325443787
QJs,0.337664,0.31402752,40,85.79881656804734
A7s,0.336927,0.31334210999999995,40,85.20710059171599
A9o,0.335099,0.31164206999999994,40,84.61538461538461
QTs,0.328143,0.30517299,40,84.02366863905326
44,0.32691,0.30402629999999997,40,83.4319526627219
JTs,0.325681,0.30288332999999995,40,82.84023668639054
KJo,0.32398,0.3013014,40,82.24852071005917
A5s,0.32341,0.30077129999999996,40,81.65680473372781
A6s,0.32329,0.3006597,40,81.06508875739645
A4s,0.316211,0.29407623,40,80.4733727810651
A8o,0.315994,0.29387441999999997,40,79.88165680473372
K9s,0.314604,0.29258172,40,79.28994082840237
T9s,0.310037,0.28833441,40,78.69822485207101
A3s,0.30931,0.2876583,40,78.10650887573965
33,0.308127,0.28655811,40,77.51479289940828
KTo,0.307662,0.28612565999999995,40,76.92307692307693
QJo,0.304648,0.28332263999999996,40,76.33136094674556
J9s,0.304425,0.28311525,40,75.7396449704142
Q9s,0.303606,0.28235358,40,75.14792899408283
A2s,0.302654,0.28146821999999994,40,74.55621301775149
98s,0.301418,0.28031874,40,73.96449704142012
A7o,0.29973,0.27874889999999997,40,73.37278106508876
T8s,0.298009,0.27714837,40,72.7810650887574
87s,0.297513,0.27668709,40,72.18934911242604
22,0.295691,0.27499262999999996,40,71.59763313609467
K8s,0.294602,0.27397985999999996,40,71.00591715976331
76s,0.293444,0.27290292,40,70.41420118343196
QTo,0.292766,0.27227238,40,69.8224852071006
J8s,0.292144,0.27169392,40,69.23076923076923
