Hand,Equity,Rake_Adj_Equity,VPIP,PR
AA,0.850327,0.79080411,95,100.0
KK,0.821724,0.7642033199999999,95,99.40828402366864
QQ,0.793849,0.73827957,95,98.81656804733728
JJ,0.768017,0.7142558099999999,95,98.22485207100591
TT,0.739923,0.6881283899999999,95,97.63313609467455
99,0.708557,0.65895801,95,97.0414201183432
88,0.676546,0.62918778,95,96.44970414201184
AKs,0.670071,0.6231660299999999,95,95.85798816568047
AQs,0.660487,0.61425291,95,95.26627218934911
AKo,0.653955,0.6081781499999999,95,94.67455621301775
AJs,0.653433,0.60769269,95,94.0828402366864
77,0.646093,0.60086649,95,93.49112426035504
AQo,0.643646,0.59859078,95,92.89940828402366
ATs,0.642916,0.59791188,95,92.3076923076923
AJo,0.633207,0.5888825099999999,95,91.71597633136095
KQs,0.630628,0.58648404,95,91.12426035502959
ATo,0.624498,0.58078314,95,90.53254437869822
A9s,0.624458,0.5807459399999999,95,89.94082840236686
KJs,0.62271,0.5791202999999999,95,89.3491124260355
66,0.616439,0.5732882699999999,95,88.75739644970415
A8s,0.614951,0.57190443,95,88.16568047337277
KTs,0.611536,0.56872848,95,87.57396449704143
KQo,0.610216,0.56750088,95,86.98224852071006
A7s,0.603364,0.56112852,95,86.3905325443787
A9o,0.602936,0.56073048,95,85.79881656804734
KJo,0.601074,0.55899882,95,85.20710059171599
QJs,0.595957,0.5542400099999999,95,84.61538461538461
K9s,0.593601,0.55204893,95,84.02366863905326
A8o,0.593295,0.55176435,95,83.4319526627219
KTo,0.592981,0.55147233,95,82.84023668639054
A5s,0.592333,0.55086969,95,82.24852071005917
A6s,0.592096,0.5506492799999999,95,81.65680473372781
55,0.587535,0.54640755,95,81.06508875739645
QTs,0.58717,0.5460681,95,80.4733727810651
A4s,0.583833,0.54296469,95,79.88165680473372
A7o,0.58091,0.5402463,95,79.28994082840237
K8s,0.575394,0.5351164199999999,95,78.69822485207101
QJo,0.573312,0.53318016,95,78.10650887573965
A3s,0.573286,0.53315598,95,77.51479289940828
K9o,0.570423,0.53049339,95,76.92307692307693
A6o,0.569342,0.5294880599999999,95,76.33136094674556
A5o,0.568905,0.52908165,95,75.7396449704142
Q9s,0.568375,0.5285887499999999,95,75.14792899408283
K7s,0.566299,0.52665807,95,74.55621301775149
QTo,0.565557,0.5259680099999999,95,73.96449704142012
JTs,0.564939,0.5253932699999999,95,73.37278106508876
A2s,0.564857,0.52531701,95,72.7810650887574
A4o,0.559621,0.52044753,95,72.18934911242604
44,0.556844,0.51786492,95,71.59763313609467
K6s,0.556797,0.5178212099999999,95,71.00591715976331
K8o,0.552431,0.51376083,95,70.41420118343196
Q8s,0.550627,0.51208311,95,69.8224852071006
A3o,0.549213,0.5107680899999999,95,69.23076923076923
K5s,0.548323,0.50994039,95,68.63905325443787
